userName,mentionName
Fffrank_Li,@hosono_54 
Jerubbaal2,@japan? 
Jerubbaal2,@JoeBiden?
Jerubbaal2,@BarackObama
Jerubbaal2,@Russia? 
climatemorgan,@sugawitter 
climatemorgan,@sugawitter
climatemorgan,@kantei: 
climatemorgan,@wayne_2208
climatemorgan,@Greenpeace
climatemorgan,@sugawitter
climatemorgan,@kantei 
RusEmbUSA,@StateDept
RusEmbUSA,@JapanGov 
RusEmbUSA,@StateDept
RusEmbUSA,@JapanGov 
RusEmbUSA,@StateDept
RusEmbUSA,@JapanGov 
Gbaghazi,@JPN_PMO
Gbaghazi,@JapanGov 
RefractiveComm,@JimConca 
AndryMerlin,@elonmusk 
CoRouis,@rafaelmgrossi
CoRouis,@iaeaorg 
rajat_jn,@INCIndia
rajat_jn,@RahulGandhi 
SFSK8rGrrl,@POTUS
SFSK8rGrrl,@VP
SFSK8rGrrl,@SpeakerPelosi
SFSK8rGrrl,@SenSchumer
SFSK8rGrrl,@TEPCO_English) 
t__m_a_y,@newscientist 
PlanetMeooow,@Mango_Press_
PlanetMeooow,@MOFAkr_eng
PlanetMeooow,@MFA_China
PlanetMeooow,@zlj517
PlanetMeooow,@SpokespersonCHN
PlanetMeooow,@mfa_russia
PlanetMeooow,@UN 
PlanetMeooow,@SecBlinken
PlanetMeooow,@iaeaorg 
PlanetMeooow,@isklove2ver
PlanetMeooow,@aino87445630
PlanetMeooow,@Mango_Press_ 
SoniCubed,@Miss_Cybernaut
SoniCubed,@MEKowalski 
KhumicM,@LinkedIn 
KhumicM,@LinkedIn 
rafaelmgrossi,@IAEAorg 
rafaelmgrossi,@JapanGov's
rafaelmgrossi,@METI_JPN’s
rafaelmgrossi,@kajiyamahiroshi
rafaelmgrossi,@IAEAorg’s 
puporiccio,@zlj517 
DostiFM98,@CathayPak
DostiFM98,@WangXianfeng8 
MrJnow,@ReutersScience 
journeyheart,@DrEricDing 
journeyheart,@AnActualWizard
journeyheart,@DrTarnak
journeyheart,@DrEricDing 
FinanceWorld8,@zlj517 
enjiesong,@usao2017 
enjiesong,@Steve_saxe
enjiesong,@thedavidcrosby 
slavetolove69,@JeremyVineOn5 
SAMSoceannews,@ljmabon
SAMSoceannews,@cbcnewsbc 
SAMSoceannews,"@ljmabon, "
BerimVega,@jacindaardern to
BerimVega,@JapanGov's 
aaatonytan80,@ABSCBNNews 
Frontlinestory,@Hanpeng15040090 
IWAHQ,"@Reuters, "
bob03929586,@GretaThunberg
bob03929586,@franceinfo
bob03929586,@RTLFrance
bob03929586,@greenpeacefr
bob03929586,@EELV
bob03929586,@fundatierra 
s_smoker,@EPA
s_smoker,@JapanpM 
the_newsmen,@JPN_PMO 
outman20406258,@nytimes 
CliffKMann,@JapanGov!!Approving 
ayetullah20,@sussanley
ayetullah20,@ScottyFromMktg
ayetullah20,@seafoodAUS
ayetullah20,@MarisePayne
ayetullah20,@SenatorWong
ayetullah20,@EJ_Aus 
DeloneStan,@japan 
DeloneStan,@japan 
DeloneStan,@japan 
DeloneStan,@japan 
DeloneStan,@japan 
dingweifengcn,@raito_0624_ 
waifai,@TheTweetOfGod 
waifai,@SecBlinken
waifai,@iaeaorg 
callmeshani2,@AngelaHanb 
callmeshani2,@SpokespersonCHN 
manyee0921,@GretaThunberg 
lkbj07,@Tokyo_gov 
coolcancash,@TheDailyShow 
coolcancash,@TheDailyShow 
bojacobs,@trtworld 
shinjennie,@Greenpeace 
lrlsly,@rafaelmgrossi
lrlsly,@iaeaorg 
Anthony_tech2,@yasmina720
Anthony_tech2,@reinharduhrig 
Anthony_tech2,@kaleekreider 
Anthony_tech2,@seekdivinetruth
Anthony_tech2,@thedavidcrosby 
PaulHuangReport,@ChnEmbassy_jp
PaulHuangReport,@MFA_China's 
ConcernedHk,@justcurious1313
ConcernedHk,@dlcmh 
MelbournianMama,@seaspiracy
MelbournianMama,@PauldeGelder 
Kingfashion90,@XHNews
Kingfashion90,@japan
Kingfashion90,@JPN_PMO 
shayeharty,@POTUS
shayeharty,@jrpsaki 
FoEAsiaPacific,@FoEJapan 
blairpalese,@TheEconomist 
joannabasile,@seaspiracy
joannabasile,@seashepherd 
DotDotNews1,@PolitihkS 
CurtinMedia,@CurtinUni
CurtinMedia,@nigelmarks70)
CurtinMedia,@dctrjack 
hotleadenema,@seaspiracy
hotleadenema,@seashepherd
hotleadenema,@efjournal
hotleadenema,@bitebackmag 
PeaceWa89515519,@zlj517
PeaceWa89515519,@JPN_PMO
PeaceWa89515519,@JapanGov
PeaceWa89515519,@MofaJapan_en
PeaceWa89515519,@UN
PeaceWa89515519,@UNEP
PeaceWa89515519,@OIC_OCI
PeaceWa89515519,@GovtofPakistan
PeaceWa89515519,@OfficialDGISPR 
EarthLoveUnite2,@UN 
sustainablesuzy,@AIWashburn 
HanPeng15040090,@SecBlinken 
Cinqscories,@Twitter
Cinqscories,@globaltimesnews 
hanyumeiji,@IAEAorg
hanyumeiji,@TheBlueHouseENG
hanyumeiji,@koreatimes 
l8sing,"@elonmusk, "
quotes_chomsky,@OfficialTEPCO 
quotes_chomsky,@TEPCO_Nuclear 
spring59165200,@globaltimesnews 
steve_dungy,@FranScholtz 
VegasVisions,@Gizmodo
VegasVisions,@Greenpeace 
VegasVisions,@Reuters) 
VegasVisions,@NPR 
ayubsumbal,@sugawitter 
sabahelher,@PaulEDawson
sabahelher,@WWFitalia
sabahelher,@Greenpeace 
elpuebloalmando,@greenpeaceusa
elpuebloalmando,@GreenpeaceUK
elpuebloalmando,@GreenpeaceEU
elpuebloalmando,@GreenpeaceAP
elpuebloalmando,@GreenpeaceNZ
elpuebloalmando,@Greenpeaceafric
elpuebloalmando,@greenpeace_de
elpuebloalmando,@greenpeaceindia 
hikaju,@SBSNews
hikaju,@guardian 
SeafoodHeadline,@CulturedLobster 
seatechcorp,@CulturedLobster 
idrobinhood,@Y0urAnonOPS
idrobinhood,@OflAnonGrizzly
idrobinhood,@YourAnonRiots
idrobinhood,@Y0urAnonymousOP
idrobinhood,@MediapartBlogs
idrobinhood,@ChalecosAmarill
idrobinhood,@YourMarkLubbers
idrobinhood,@AnonNews_Col
idrobinhood,@AnonNewsUS
idrobinhood,@hackerb0t
idrobinhood,@NiEstatNiRei
idrobinhood,@An0nK3k 
MoRaY1959,@newscomauHQ 
Jazz_Phan,@JosAMina1
Jazz_Phan,@SecBlinken
Jazz_Phan,@KenkoSone
Jazz_Phan,@iaeaorg 
nmsonline,@SkyNews
nmsonline,@JohnKerry
nmsonline,@SophyRidgeSky
nmsonline,@LisaatSky
nmsonline,@danwnews 
TrudiBishop007,@guardian⁩ 
TortSusan,@Greenpeace
TortSusan,@GreenpeaceJP
TortSusan,@friends_earth
TortSusan,@oceanshaman
TortSusan,@oceana
TortSusan,@TeamCetacean
TortSusan,@OpKiIIingBay 
MelbaGirard,@NikkeiAsia 
ccbigcam,@AJEnglish 
QiMi64563215,@SecBlinken
QiMi64563215,@iaeaorg 
QiMi64563215,@GretaThunberg 
QiMi64563215,@annaPHd9pj 
JunWongJr,@japan
JunWongJr,@cnnbrk
JunWongJr,@nytimes 
JustSayingtit,@TYT 
MendacityAbout,@sierrarise⁩ 
Sneggals,@nbcnews 
Mountain_Feel,@BSF_India
Mountain_Feel,@BSF_Gujarat
Mountain_Feel,@HMOIndia
Mountain_Feel,@PIBHomeAffairs
Mountain_Feel,@PIB_India
Mountain_Feel,@PIBHindi
Mountain_Feel,@PIBAhmedabad
Mountain_Feel,@DDNewslive 
XorMatrix,@japan 
JadeJasmine111,@An0nK3k
JadeJasmine111,@_CatSis_W0man
JadeJasmine111,@Technotna
JadeJasmine111,@Xenon1337X
JadeJasmine111,@XUSa7kJjohPvAQ1
JadeJasmine111,@spiritwarriors5
JadeJasmine111,@Simonycorredora
JadeJasmine111,@MicheleSantos08
JadeJasmine111,@RosaMpl1
JadeJasmine111,@NuriaLlibertat2
JadeJasmine111,@Nubi_j
JadeJasmine111,@DunOeil
JadeJasmine111,@dukana2
JadeJasmine111,@AnonSeeker
JadeJasmine111,@ForArtzSake
JadeJasmine111,@FortunatusL
JadeJasmine111,@lulz_von
JadeJasmine111,@Lulzx3
JadeJasmine111,@AniroC_2
JadeJasmine111,@orca_waves
JadeJasmine111,@c255666a459a495
JadeJasmine111,@a64fx 
JadeJasmine111,@Technotna
JadeJasmine111,@An0nK3k
JadeJasmine111,@_CatSis_W0man
JadeJasmine111,@Xenon1337X
JadeJasmine111,@XUSa7kJjohPvAQ1
JadeJasmine111,@spiritwarriors5
JadeJasmine111,@Simonycorredora
JadeJasmine111,@MicheleSantos08
JadeJasmine111,@RosaMpl1
JadeJasmine111,@NuriaLlibertat2
JadeJasmine111,@Nubi_j
JadeJasmine111,@DunOeil
JadeJasmine111,@dukana2
JadeJasmine111,@AnonSeeker
JadeJasmine111,@ForArtzSake
JadeJasmine111,@FortunatusL
JadeJasmine111,@lulz_von
JadeJasmine111,@Lulzx3
JadeJasmine111,@AniroC_2
JadeJasmine111,@orca_waves
JadeJasmine111,@c255666a459a495
JadeJasmine111,@a64fx
JadeJasmine111,@Y0urAnonOPS
JadeJasmine111,@OpChildSafety2
JadeJasmine111,@OflAnonGrizzly
JadeJasmine111,@JasonMi68974871 
1990ly,@sanada_ryoma
1990ly,@KingMuzan
1990ly,@iaeaorg
1990ly,@rafaelmgrossi 
1990ly,@China2ASEAN 
1990ly,@ChinaDaily 
1990ly,@sanada_ryoma
1990ly,@KingMuzan
1990ly,@iaeaorg
1990ly,@rafaelmgrossi 
1990ly,@ChinaPlusNews 
1990ly,@NASA 
1990ly,@sanada_ryoma
1990ly,@KingMuzan
1990ly,@iaeaorg
1990ly,@rafaelmgrossi 
1990ly,@SpokespersonCHN 
1990ly,@hydroxy_group
1990ly,@SecBlinken
1990ly,@iaeaorg 
jftaveira1993,@climatemorgan 
YangYan60107172,@CP24
YangYan60107172,@cp24 
hyumikosz,@hyunisartt 
RogueBalam,@COP26
RogueBalam,@UNEP
RogueBalam,@UN
RogueBalam,@SylviaEarle 
papicito69,@NHKWORLD_News
papicito69,@BillGAtes
papicito69,@PsychicOZ_com_ 
kuwaittimesnews,@kuwaittimesnews 
BartNicolotti,@elonmusk 
warrior2_writer,@WalnutGrove67 
warrior2_writer,@HarCohenHila 
CaringInfo,@OceanChampions 
AndyAu2,@AJEnglish 
seekdivinetruth,@SRtoxics 
Wingloss,@EtonOldBoys 
IanBaker1983,@SecBlinken
IanBaker1983,@iaeaorg 
Seunawosikanews,@Fmohnigeria
Seunawosikanews,@FoodNetwork
Seunawosikanews,@FoodInsider 
jun4_23,@eBay_UK 
MIT_SSP,"@dicksamuelsMIT,"
MIT_SSP,@MIT_CIS's
MIT_SSP,@MIT_SHASS
MIT_SSP,@ANS_org 
Tscott875,@AFP 
Atheist1886,@ReutersScience 
Hitomi007,@HYPEBEAST 
Hitomi007,@washingtonpost 
Hitomi007,@AFP 
Hitomi007,@NBCNews 
Hitomi007,@NikkeiAsia 
Orano_usa,@ANS_org. 
be_elzabozo,@jimmy_dore 
Chen1036108861,@iaeaorg 
EnviroFra,@Greenpeace 
EnviroFra,@oceana
EnviroFra,@OurOcean
EnviroFra,@therightblue
EnviroFra,@Oceanwire
EnviroFra,@saveourseas
EnviroFra,@OceansSOS
EnviroFra,@livekindlyco
EnviroFra,@OP_Society
EnviroFra,@Sea_Legacy
EnviroFra,@DOLHOM11
EnviroFra,@SylviaEarle
EnviroFra,@GeorgeMonbiot
EnviroFra,@gothamwhale
EnviroFra,@whalesorg 
sollog,@EleazarNft
sollog,@xray9876543210
sollog,@jerrysaltz 
Leadman71,@AFP 
RubenDArvizu,@VinnieGreen 
BBCKasiaMadera,@PhilippaBBC
BBCKasiaMadera,@BethanyBellBB
BBCKasiaMadera,@iaeaorg's
BBCKasiaMadera,@BBCWorld 
BBCKasiaMadera,@BBCWorld 
breButterfly,@ClimateCrisis
breButterfly,@ClimateEnvoy 
France24_en,"@MaireadDundas, "
France24_en,@MaireadDundas 
mjhall,@OfficialTEPCO 
QuipPonder,@QP 
_badrick,@michaelpetraeus
_badrick,@KJLittleMott
_badrick,@ildfluer
_badrick,@NikkeiAsia
_badrick,@JoeBiden
_badrick,@BorisJohnson
_badrick,@JapanGov
_badrick,@CrucibleRefuge
_badrick,@OfficialPrchlls
_badrick,@Diane_Dee
_badrick,@StaceyBuzzActor
_badrick,@BBCWorld
_badrick,@ErinBrockovich
_badrick,@UN
_badrick,@PaulBarasi
_badrick,@nytimes
_badrick,@russellcrowe
_badrick,@TNBadrick
_badrick,@TEPCO_English
_badrick,@UN 
_badrick,@ildfluer
_badrick,@KJLittleMott
_badrick,@michaelpetraeus
_badrick,@NikkeiAsia
_badrick,@JoeBiden
_badrick,@BorisJohnson
_badrick,@JapanGov
_badrick,"@CrucibleRefuge,"
_badrick,"@OfficialPrchlls,"
_badrick,"@Diane_Dee,"
_badrick,"@StaceyBuzzActor,"
_badrick,@BBCWorld 
_badrick,@KJLittleMott
_badrick,@ildfluer
_badrick,@michaelpetraeus
_badrick,@NikkeiAsia
_badrick,@JoeBiden
_badrick,@BorisJohnson
_badrick,@JapanGov
_badrick,@CrucibleRefuge
_badrick,@OfficialPrchlls
_badrick,@Diane_Dee
_badrick,@StaceyBuzzActor
_badrick,@BBCWorld
_badrick,@ErinBrockovich
_badrick,@UN
_badrick,@PaulBarasi
_badrick,@nytimes
_badrick,@russellcrowe 
Laurie_David,@oceana
Laurie_David,@NRDC 
ChrisWongsar,@Lilykuma777
ChrisWongsar,@China2ASEAN
ChrisWongsar,@JapanToday
ChrisWongsar,@NHKWORLD_News
ChrisWongsar,@The_Japan_News
ChrisWongsar,@ReutersJapan
ChrisWongsar,@japantimes 
dargoh_sugo,@SecBlinken 
JacksonBinting,@sugawitter 
pomulholland,"@ABlinken,"
pomulholland,@iaeaorg. 
mcdpeach,@Redefine_Tacoma 
jtatsuno,@TEPCO_English 
timebendtowards,@SecBlinken
timebendtowards,@rafaelmgrossi 
Justis4u2,@hrw
Justis4u2,@nature_org
Justis4u2,@Greenpeace
Justis4u2,@neiltyson
Justis4u2,@CGTNOfficial 
ride_stuff,@japan 
williamat11,@disclosetv 
williamat11,@pekopeko_gohan
williamat11,@Reuters 
williamat11,@JanDooms
williamat11,@Uncoolnerdguy
williamat11,@thedavidcrosby 
williamat11,@denseralloy
williamat11,@nytimes 
williamat11,@wizard_of_ood
williamat11,@thedavidcrosby
williamat11,@IAEA
williamat11,@GavinNewsom 
Humanfactor7,@yurikageyama 
SUST4IN,@guardianeco
SUST4IN,@guardian 
bigcajunwba,@SecBlinken
bigcajunwba,@iaeaorg 
foeeurope,@FoEJapan! 
PoliticalCupid,@AJEnglish 
mwcartoons,@CartoonMovement
mwcartoons,@CartooningPeace
mwcartoons,@Joop_nl
mwcartoons,@Greenpeace
mwcartoons,@WHO
mwcartoons,@World_Wildlife 
RobertMargolis,@GretaThunberg
RobertMargolis,@ggreenwald 
stand_george,@SecBlinken
stand_george,@iaeaorg 
weirdyardsale,@kyodo_english 
SteelAdolf,@BBCNews
SteelAdolf,@nytimes
SteelAdolf,@ABC
SteelAdolf,@NPR
SteelAdolf,@NBCNews 
womanbecool,@MollyJongFast 
S_ProXy,@zerohedge
S_ProXy,@Twitter 
S_ProXy,@SecBlinken
S_ProXy,@iaeaorg 
SarahKellyTV,@YouTube
SarahKellyTV,@dwnews 
informedvoting,@JoeBiden 
thnkflagnostic,@eban0329 
disaster_lawyer,@SecBlinken 
benavides_marta,@UNEP
benavides_marta,@jorgelaguna
benavides_marta,@ErikSolheim
benavides_marta,@HonorTheEarth
benavides_marta,@Climate21
benavides_marta,@WWF
benavides_marta,@BGerstenbergUN
benavides_marta,@ABassolsUE
benavides_marta,@marwilliamson
benavides_marta,@EnlacesXSustent
benavides_marta,@FWRM1
benavides_marta,@WEDO_worldwide
benavides_marta,@Women_Rio20
benavides_marta,@rudelmar
benavides_marta,@aristeguicnn 
benavides_marta,@UNEP
benavides_marta,@jorgelaguna
benavides_marta,@ErikSolheim
benavides_marta,@GlobalActionPW
benavides_marta,@ipsenvironment
benavides_marta,@benavides_marta
benavides_marta,@TW_Coalition
benavides_marta,@HonorTheEarth
benavides_marta,@GretaThunberg
benavides_marta,@Climate21
benavides_marta,@nytimes
benavides_marta,@HuffPostGreen
benavides_marta,@noelenen
benavides_marta,@OtherNews5 
benavides_marta,@UNEP
benavides_marta,@jorgelaguna
benavides_marta,@ErikSolheim
benavides_marta,@350
benavides_marta,@Greenpeace
benavides_marta,@liane_boell
benavides_marta,@larutadelclima
benavides_marta,@hclav
benavides_marta,@arpassv
benavides_marta,@wrjade
benavides_marta,@IENearth
benavides_marta,@WHO
benavides_marta,@opsoms
benavides_marta,@TheEconomist
benavides_marta,@NGOsonFfD
benavides_marta,@bautista_levi
benavides_marta,@CP_OEA
benavides_marta,@cepal_onu 
HoustonsJoe,@AFP 
ValeryMell1,@JoeBiden
ValeryMell1,@EmmanuelMacron
ValeryMell1,@Bundestag
ValeryMell1,@Palazzo_Chig
ValeryMell1,@DipPoliticheUE
ValeryMell1,@10DowningStreet 
EnergyJvd,@PhilidorII
EnergyJvd,@Reuters 
HaVrozz,@Mediavenir 
mia_deplorable,@AOC 
MikeRimbaud1,@Undergroundsongs 
NikolaEdisons,@kyodo_english 
NikkeiAsia,@NikkeiAsia 
HenryK_B_,@SRtoxics 
HenryK_B_,@Climatehope2
HenryK_B_,@thinks_about_it
HenryK_B_,@TFFPrisoner
HenryK_B_,@edcranium
HenryK_B_,@CafeLiminal
HenryK_B_,@Pylon54
HenryK_B_,@ParisOrtizWines 
the_great_days,@iaeaorg 
LamireauT,@USAenFrancais 
RealSimon_Phang,@StateDept
RealSimon_Phang,@UNEP
RealSimon_Phang,@UN
RealSimon_Phang,@JoeBiden 
JRWalker_,@greenpeace_de
JRWalker_,@Greenpeace 
UnearthLive,@UnearthLive
UnearthLive,@nuclearblast
UnearthLive,@NuclearTweets
UnearthLive,@DeadOceans 
aem1lia,@ttytech
aem1lia,@YangJinChun1 
aem1lia,@hydroxy_group
aem1lia,@SecBlinken
aem1lia,@iaeaorg 
aem1lia,@YangJinChun1
aem1lia,@SecBlinken
aem1lia,@iaeaorg 
aem1lia,@GordonGChang 
vankapro,@VP 
barbrambles,@NBCOlympics 
secure_aj,@Reuters 
_charlesperry,@EcocideLaw 
EMSmastery,@SocEnv_HQ
EMSmastery,@NAEMorg
EMSmastery,@IEMA_Transform
EMSmastery,@iemanet
EMSmastery,@CIWM
EMSmastery,@CIWEM
EMSmastery,@CIEEMnet
EMSmastery,@EMSmastery 
floracozzi,@mzjacobson
floracozzi,@Stanford
floracozzi,@100isNow
floracozzi,@EWGnetwork
floracozzi,@HJFell
floracozzi,@CKemfert
floracozzi,@BrianVad
floracozzi,@ProfStrachan
floracozzi,@ChristianOnRE
floracozzi,@Europarl_EN 
floracozzi,@foe_us 
floracozzi,@GretaThunberg 
BillyMallard,@Reuters 
ManalShehabi,@guardian 
whitelynx,@thepainterflynn
whitelynx,@thejournal_ie 
johivo,@japan
johivo,@greenpeace 
DrNose5,@SecBlinken
DrNose5,@iaeaorg 
FraukePixel,@JapanGov
FraukePixel,@TEPCO_English. 
melierax_eco,@maryhopppins 
EveF24,@France24_en 
AlCocan,@netflix
AlCocan,@iamalitabrizi 
PB_Rumen,@30_fukushima 
scoopingnews,@scoopingnews 
JaniceKPetersen,@PhoebeAmoroso
JaniceKPetersen,@SBSNews 
totozanzibar,@antonioguterres 
OriginalKooLaLa,@CarolineLucas 
1kilroywashere,@SRtoxics
1kilroywashere,@dorset_eye
1kilroywashere,@SueJonesSays
1kilroywashere,@davmidd
1kilroywashere,@mikecoulson48
1kilroywashere,@corbyn_project
1kilroywashere,@irisstylosa
1kilroywashere,@redflag3rd
1kilroywashere,@EnviroFra
1kilroywashere,@RespectIsVital
1kilroywashere,@LeftFootFwd
1kilroywashere,@redsarah99
1kilroywashere,@BadPutty
1kilroywashere,@nurse_marcus
1kilroywashere,@mariannebirkby 
ChristineJameis,@CattersonJim 
MilaZenji,@kyodo_english
MilaZenji,@The_Japan_News 
trovadordasilva,@sugawitter 
JamilaJemstone,@AJEnglish 
editorneindia,@JPN_PMO
editorneindia,@JapanGov 
the_news_21,@JapanGov
the_news_21,@JPN_PMO
the_news_21,@rafaelmgrossi
the_news_21,@OECD_NEA 
AnimalNsw2015,@GuardianAus
AnimalNsw2015,@AbeShinzo
AnimalNsw2015,@UNEP
AnimalNsw2015,@ifawglobal
AnimalNsw2015,@SeaShepherdPaul 
ferozwala,@AFP: 
AspiringOne,@AJEnglish 
DemandFactsNow,@marwilliamson 
mohamedseeneen,@MDVinJapan⁩ 
zoezhang22,@SecBlinken 
d_munich,@afpfr 
yys790717113,@GretaThunberg
yys790717113,@rosereyde
yys790717113,@BriannaFruean
yys790717113,@NickiBecker
yys790717113,@350 
yys790717113,@globaltimesnews
yys790717113,@GretaThunberg
yys790717113,@iingwen
yys790717113,@DalaiLama 
yys790717113,@AFP 
yys790717113,@GretaThunberg
yys790717113,@iingwen
yys790717113,@DalaiLama 
yys790717113,@mikepompeo 
yys790717113,@iingwen
yys790717113,@DalaiLama
yys790717113,@mikepompeo
yys790717113,@GretaThunberg
yys790717113,@god 
yys790717113,@globaltimesnews 
yys790717113,@spectatorindex
yys790717113,@GretaThunberg
yys790717113,@iingwen
yys790717113,@DalaiLama 
yys790717113,@BBC
yys790717113,@GretaThunberg 
yys790717113,@USA_China_Talk
yys790717113,@iingwen
yys790717113,@DalaiLama
yys790717113,@mikepompeo
yys790717113,@GretaThunberg
yys790717113,@god 
yys790717113,@iingwen
yys790717113,@BAFTA
yys790717113,@iingwen
yys790717113,@DalaiLama
yys790717113,@mikepompeo
yys790717113,@GretaThunberg
yys790717113,@god 
yys790717113,@justice4fonglee
yys790717113,@xiahouyan
yys790717113,@StephenMcDonell
yys790717113,@zhang_heqing 
yys790717113,@globaltimesnews 
OrangeWatchDog,@WWF
OrangeWatchDog,@Greenpeace
OrangeWatchDog,@JoeBiden
OrangeWatchDog,@vonderleyen 
sahagunfelipe,@guardian 
bonste,@montebourg 
WenWen_Ha,@POTUS
WenWen_Ha,@SecBlinken
WenWen_Ha,@japan
WenWen_Ha,@JapanGov 
iaeaorg,@IAEAIEC's 
iaeaorg,@RafaelMGrossi 
GrienauerBach,@spectatorindex 
wirenews,@wirenews 
yjltYcuEbF0jkM3,@Reuters 
yjltYcuEbF0jkM3,@Reuters 
lovemoz1,@pewtergod
lovemoz1,@JollyMollyRoger
lovemoz1,@DanCady
lovemoz1,@chriscartw83
lovemoz1,@iconickevin
lovemoz1,@Blueoceanarctic
lovemoz1,@BlackBearNews1
lovemoz1,@nativenews_net
lovemoz1,@Native_Embassy 
Zhanmus75217347,@China2ASEAN
Zhanmus75217347,@ShowtimeMatthew 
junxia_xie,@SpokespersonCHN 
MasterMastabah,@BBCWorld 
k_helca,@Dpol_un
k_helca,@JapanGov
k_helca,"@USAGov,"
k_helca,@usairforce
k_helca,@uafhaarp
k_helca,@USNavy 
k_helca,@Dpol_un
k_helca,@mfa_russia
k_helca,@Chinamission2un
k_helca,@JapanGov
k_helca,@JPN_PMO 
k_helca,@Dpol_un
k_helca,@mfa_russia
k_helca,@Chinamission2un
k_helca,@ChineseEmbinUS 
k_helca,@Dpol_un
k_helca,@JapanGov
k_helca,"@USAGov,"
k_helca,@usairforce
k_helca,@uafhaarp
k_helca,@USNavy 
k_helca,@mfa_russia
k_helca,@Dpol_un⤵read🐝thread 
knicknamej,@SecBlinken
knicknamej,@POTUS
knicknamej,@VP 
CathyLi90530847,@WWF
CathyLi90530847,@IUCN
CathyLi90530847,@theGEF
CathyLi90530847,@Greenpeace 
gr33nbot,@OfficialTEPCO 
StefWenzel,@guardian
StefWenzel,@ShaunBurnie 
rainelachance,@BBCWorld
rainelachance,"@Japan, "
GoldensPam,@NatGeo
GoldensPam,@InsideNatGeo
GoldensPam,@earthwatch_org
GoldensPam,@TheEWT
GoldensPam,@wildlifesociety
GoldensPam,@Greenpeace
GoldensPam,@BonJovi
GoldensPam,@PaulMcCartney
GoldensPam,@SherylCrow 
upstartmagazine,@latrobe
upstartmagazine,@pam_kiriakidis 
upstartmagazine,@latrobe
upstartmagazine,@pam_kiriakidis 
bXetta7EzIiZjDv,@nedprice 
ISAbella_P_PARF,@greenpeace 
EATegrity_Sonia,@elisetempelhoff
EATegrity_Sonia,@mpozi1 
EATegrity_Sonia,@SAFCEI 
AnonymeDK,@UN 
huangshuliu,@business 
DamianPayne1,@upi 
DonMonteCristo1,@kyodo_english 
MariaKappatou,@BBCNews 
MariaKappatou,@Reuters 
ProjectileWords,@Reuters
ProjectileWords,@FIJIWater 
ommzk,@sugawitter 
ClareBuedel,@POTUS
ClareBuedel,@EPA 
mmatitanfans,@JoeBiden
mmatitanfans,@KamalaHarris
mmatitanfans,@congressdotgov
mmatitanfans,@nytimes
mmatitanfans,@latimes
mmatitanfans,@TheAtlantic
mmatitanfans,@MSNBC
mmatitanfans,@abc
mmatitanfans,@npr
mmatitanfans,@fox 
mmatitanfans,@techreview 
Loraxpro,@Greenpeace⁩
Loraxpro,@1World1Ocean⁩
Loraxpro,@oceana⁩
Loraxpro,@OceanInstitute⁩
Loraxpro,@pcousteau⁩ 
Rounder70,@JPN_PMO 
RichKleinCrisis,@AP) 
SingularNexus,@AP 
Rock231976,@AP 
PNW98382,@KING5Seattle
PNW98382,@seattletimes
PNW98382,@cbcnewsbc
PNW98382,@KIRO7Seattle
PNW98382,@PattyMurray
PNW98382,@RepDerekKilmer 
andro1ogy,@GretaThunberg
andro1ogy,@BBCiPlayer
andro1ogy,@bbcstudios 
LughDouble,@BBCWorld 
so_rahman,@ 
BadonkaDoge,@chrbkr
BadonkaDoge,@hacks4pancakes
BadonkaDoge,@VoxInaudita 
BadonkaDoge,@LarryDunbar
BadonkaDoge,@hacks4pancakes
BadonkaDoge,@VoxInaudita 
aruralkid,@SecBlinken
aruralkid,@iaeaorg 
sequoia2001,@business 
EverNev26362735,@kyodo_english 
saleem_ali,@senseaboutsci 
ile_cezembre,@guardianeco
ile_cezembre,@clobala2 
Romi88888888,@CGTNOfficial 
WattleAve,@ScottMorrisonMP
WattleAve,@Greenpeace
WattleAve,@QandA 
robert__gibbons,@KilduffReport 
vubblePOP,@VICENews 
vubblePOP,@VICENews 
YcIGsEW5P1lKSl5,@GretaThunberg 
QiaoWesley,@abcnews 
UniEastFinland,@koivjann 
michi_yoshikawa,@JapanGov 
EsportsWomen,@OrwellNGoode 
EsportsWomen,@christo68914587 
ReturnHonor,@Iran_GOV
ReturnHonor,@HassanRouhani 
pnagency,@GretaThunberg 
BlackRavenWear,@TEPCO_English 
TripFiction,@ReviewsBluebird
TripFiction,@julianaurelius 
EevaRuokosalmi,@SStapczynski
EevaRuokosalmi,@JapanGov
EevaRuokosalmi,@japantimes
EevaRuokosalmi,@Greenpeace 
AMG26,@epelgrino
AMG26,@GER_OSCE
AMG26,@ThielsChristian
AMG26,@OSCE
AMG26,@GermanyDiplo
AMG26,@EUOSCE
AMG26,@UKRinOSCE
AMG26,@OSCE_SMM
AMG26,@usosce
AMG26,@RP_France_OSCE
AMG26,@SwedeninATOSCE
AMG26,@AlMissionVienna
AMG26,@PLinOSCE
AMG26,@RF_OSCE 
raftofwater,@ChinaDaily 
ArielleCurtin,@XHNews 
JoStonesMusic,@GretaThunberg
JoStonesMusic,@TEPCO_English 
JoStonesMusic,@TEPCO_English 
leanarodjin,@ABC 
SAKURA012512,@1125monaca 
ANCELINNATHALI2,@JapanToday 
LadelleStromei,@CausticPatriot
LadelleStromei,@mtgreenee
LadelleStromei,@AOC 
DawnRoseTurner,@FredSiegel13
DawnRoseTurner,@CBCNews 
